id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price_per_room
1000704809520026500,https://www.airbnb.com/rooms/1000704809520026503,20241204171216,1733270400000,city scrape,Deck with amazing views near BART and restaurants,"Guests will be welcomed to a private 3 story home with a spacious backyard with a deck and outstanding views. Family-friendly neighborhood with great walkability to nearby playgrounds and parks, Glen Park BART and village shops. Street parking and easy freeway access to 280 and 101. Washer/dryer in unit. Gig speed internet with high end TV included. Remodeled, fully stocked kitchen. House features 3 bedrooms with 2 queen beds, 1 twin bed, and a sofa bed in the living room.<br /><br />NO PETS, NO INFANTS",,https://a0.muscache.com/pictures/56fc83eb-3ade-418e-9c8c-c1e34bd7adec.jpg,541547533,https://www.airbnb.com/users/show/541547533,Hong,1697068800000,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-541547533/original/63e154da-d6a0-4a78-86da-168d68808588.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-541547533/original/63e154da-d6a0-4a78-86da-168d68808588.jpeg?aki_policy=profile_x_medium,Sunnyside,2,2,"['email', 'phone']",t,f,,Outer Mission,,37.7314255,-122.4405973,Entire home,Entire home/apt,6,1.5,1.5 baths,3,4,"[""Wifi"", ""Stainless steel oven"", ""Stainless steel gas stove"", ""Clothing storage: walk-in closet and closet"", ""Shampoo"", ""Coffee"", ""Bed linens"", ""Wine glasses"", ""Room-darkening shades"", ""Smoke alarm"", ""Dining table"", ""Central heating"", ""Private backyard \u2013 Fully fenced"", ""Dishwasher"", ""First aid kit"", ""Dryer"", ""City skyline view"", ""Keypad"", ""Iron"", ""Bathtub"", ""Hot water"", ""Laundromat nearby"", ""Freezer"", ""Microwave"", ""Park view"", ""Hangers"", ""Indoor fireplace"", ""Toaster"", ""Outdoor dining area"", ""Kitchen"", ""Outdoor furniture"", ""Self check-in"", ""Private entrance"", ""Body soap"", ""TV"", ""Shower gel"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Washer"", ""Refrigerator"", ""Cooking basics"", ""Free parking on premises"", ""Coffee maker"", ""Ethernet connection"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Essentials""]",$188.00,1,1125,1,1,1125,1125,1,1125,,t,13,36,66,66,1733270400000,33,33,2,1702598400000,1731196800000,4.67,4.79,4.73,4.91,4.79,4.82,4.61,2023-010261STR,t,2,2,0,0,2.78,62.67
32823963,https://www.airbnb.com/rooms/32823963,20241204171216,1733270400000,city scrape,Located in Fisherman's Wharf-sleeps 6,"Excellent Fisherman's Wharf location<br /><br /><br />The front desk will require the following in order to get the room key:<br /><br />1. Refundable security deposit $250 - credit card preferred <br />Bank issued debit cards may be accepted.<br />Sorry prepaid debit cards such at Chime, Netspend, Visa Gift cards are not accepted <br /><br />2. Valid photo Government ID -Must be 18+<br /><br />3. Parking:	 $40 + tax per day  Includes in and out privileges.Limited availability.","The Suites at Fisherman's Wharf are ideally located to take advantage of all that San Francisco has to offer.<br /><br />Ghirardelli Square, Coit Tower, the mansions of Pacific Heights, Chinatown, world class shopping at Union Square, world renowned landmarks like crooked Lombard Street… every day and night is an attraction. <br /><br />Hike the magnificent Muir Woods. Cycle the Golden Gate Bridge. Spend the day in Napa or Sonoma tasting incredible wines. Catch the Giants go for another pennant at Pac Bell Park. People (and sea lion!) watch at Pier 39. Ride the cable car, catch the ferry, hail a Pedi-cab, or just sit and watch.",https://a0.muscache.com/pictures/2d08dd87-3c9a-4035-b09a-53e155d06ca7.jpg,64646820,https://www.airbnb.com/users/show/64646820,Michelle,1459036800000,"Fullerton, CA","My husband, Ben and I have been Shell Vacations Timeshare owners for over 15 years. We have been very happy with the properties at Shell, including Vino Bello (Napa CA) Peacock Suites (by Disneyland) Legacy Golf Resort (Phoenix AZ), Desert Rose (walking distance to Las Vegas Strip) and more!  We are now happy to add our Lake Arrowhead Vacation home to the list. We hope we can provide fond memories!

Please feel free to contact us if you have any questions.",within an hour,100%,68%,t,https://a0.muscache.com/im/pictures/user/c435bcd1-53d3-432f-bc71-e41e20ea33c2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c435bcd1-53d3-432f-bc71-e41e20ea33c2.jpg?aki_policy=profile_x_medium,Anaheim,152,193,"['email', 'phone']",t,t,Neighborhood highlights,Russian Hill,,37.80628,-122.42078,Entire serviced apartment,Entire home/apt,6,1,1 bath,2,3,"[""Wifi"", ""Heating"", ""Shampoo"", ""Bed linens"", ""Smoke alarm"", ""First aid kit"", ""Dryer"", ""Iron"", ""Hot water"", ""Microwave"", ""Paid parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Kitchen"", ""Building staff"", ""Self check-in"", ""Dishes and silverware"", ""Hair dryer"", ""Fire extinguisher"", ""Washer"", ""Refrigerator"", ""TV with standard cable"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Private entrance"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Essentials""]",$189.00,3,10,2,4,2,10,3,9.9,,t,0,12,12,12,1733270400000,8,2,0,1567123200000,1704931200000,4.63,4.5,4.75,4.88,5,5,4.63,License not needed per OSTR,f,36,4,32,0,0.12,94.50
1002454386536745500,https://www.airbnb.com/rooms/1002454386536745431,20241204171216,1733270400000,city scrape,Fullmoon’s house,"Welcome to views of the Pacific Ocean with this spacious 3 bed, 2 bath on second floor. Behind the modern facade, recessed lightings, plenty of natural light flows throughout the home's open airy layout with skylights. Near Stonestown, Trader Joe's and Whole Foods, and H-mart. Easy access to 280 Freeway, Bart and Muni Metro Lines. Nearby parks including the Merced Heights Playground, Minnie & Lovie Ward Recreational Center, Lake Merced Park and Harding Park Golf Course.",,https://a0.muscache.com/pictures/miso/Hosting-1002454386536745431/original/f857e125-6958-4108-b401-4f535828a6c4.jpeg,541880661,https://www.airbnb.com/users/show/541880661,Li,1697241600000,,,within an hour,100%,100%,t,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Merced Heights,1,1,"['email', 'phone']",f,t,,Ocean View,,37.71690785284558,-122.46812097081829,Entire home,Entire home/apt,5,2,2 baths,3,3,"[""Bosch stainless steel induction stove"", ""Bed linens"", ""Wine glasses"", ""Room-darkening shades"", ""Smoke alarm"", ""Dining table"", ""Central heating"", ""Smart lock"", ""Dishwasher"", ""First aid kit"", ""City skyline view"", ""Iron"", ""Oven"", ""Hot water"", ""Freezer"", ""Microwave"", ""Cleaning products"", ""Hangers"", ""Booster seat high chair - available upon request"", ""Free dryer \u2013 In building"", ""Extra pillows and blankets"", ""Toaster"", ""Kitchen"", ""Fast wifi \u2013 442 Mbps"", ""Lake access"", ""Self check-in"", ""Conditioner"", ""Sea view"", ""Herbal essences shampoo"", ""TV"", ""Beach access \u2013 Beachfront"", ""Shower gel"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Indoor fireplace: electric"", ""Exterior security cameras on property"", ""Cooking basics"", ""Baking sheet"", ""Free parking on premises"", ""Children\u2019s dinnerware"", ""Coffee maker"", ""Exercise equipment: yoga mat"", ""Clothing storage: wardrobe"", ""Ethernet connection"", ""Hot water kettle"", ""Bosch refrigerator"", ""Luggage dropoff allowed"", ""Free washer \u2013 In building"", ""Golf course view"", ""Carbon monoxide alarm"", ""Essentials""]",$189.00,1,27,1,1,27,27,1,27,,t,11,36,66,147,1733270400000,74,68,2,1698624000000,1732060800000,4.99,5,5,4.99,5,4.89,4.88,2023-008058STR,f,1,1,0,0,5.52,63.00
1217712106561761000,https://www.airbnb.com/rooms/1217712106561760962,20241204171216,1733270400000,city scrape,Perfect Home Near Golden Gate Park - Ocean Beach,"Imagine waking up in our charming 3-bedroom home in Outer Richmond, San Francisco. Feel the comfort of a spacious 2000 sqft haven, just 5 minutes from the beach. Explore Golden Gate Park and the iconic Golden Gate Bridge with ease. Relax in our beach house fully equipped kitchen, and cozy Living Room and nice view. Enjoy seamless connectivity with free Wi-Fi and cable TV. Plus, parking are at your disposal. Experience the best of SF—book your stay now!",,https://a0.muscache.com/pictures/miso/Hosting-1217712106561760962/original/82353546-d853-446b-bc20-7ffb86aacd02.jpeg,594670810,https://www.airbnb.com/users/show/594670810,Rodrigo,1722902400000,"San Francisco, CA",,within an hour,90%,100%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Outer Richmond,1,1,"['email', 'phone']",f,t,,Outer Richmond,,37.7810576,-122.4996325,Entire home,Entire home/apt,6,1,1 bath,3,3,"[""Heating"", ""Shampoo"", ""Smoke alarm"", ""First aid kit"", ""Bathtub"", ""Hot water"", ""Cleaning products"", ""Central air conditioning"", ""Kitchen"", ""Self check-in"", ""Conditioner"", ""Fast wifi \u2013 265 Mbps"", ""Body soap"", ""Beach access \u2013 Beachfront"", ""Shower gel"", ""Hair dryer"", ""Dedicated workspace"", ""65 inch HDTV with Apple TV, Netflix"", ""Fire extinguisher"", ""Pets allowed"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Lockbox""]",$189.00,1,30,1,1,30,30,1,30,,t,7,7,25,25,1733270400000,11,11,1,1725580800000,1731715200000,4,3.64,3.91,4.73,4.55,4.64,3.91,2024-007341STR,t,1,1,0,0,3.67,63.00
792370590895673600,https://www.airbnb.com/rooms/792370590895673612,20241204171216,1733270400000,city scrape,1906 Modern home by Ocean & Zoo + Driveway Parking,"Newly remodeled single family house on the entire 2nd floor for 100% privacy and private deck. Near public transit. 2 mins to Lakeshore Plaza, 4 mins to Ocean Beach, 4 mins to Lake Merced, 5 mins to SF Zoo, 6 mins to Stonestown Galleria Mall where you’ll find Target, Trader Joe’s, Whole Foods Market, and lots of local restaurants and cafes. And mins to 4 golf clubs such as SF Golf Club and TRC Harding Park which hosted 2020 PGA Championship.  Easy in & out of SF via FWY 280 and HWY 101.","The Neighbourhood is safe and friendly. There are restaurants are grocery stores nearby, within a walking distance.",https://a0.muscache.com/pictures/miso/Hosting-792370590895673612/original/cae2a557-e668-4762-8626-41b6c355a7b6.jpeg,490403436,https://www.airbnb.com/users/show/490403436,Emily,1670198400000,,,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/1226c488-6e6e-444b-bc7e-226aa4453f54.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1226c488-6e6e-444b-bc7e-226aa4453f54.jpg?aki_policy=profile_x_medium,Parkside,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Parkside,,37.73462,-122.4944,Entire home,Entire home/apt,6,2,2 baths,3,4,"[""Wifi"", ""Heating"", ""Shampoo"", ""Coffee"", ""Bed linens"", ""Wine glasses"", ""Room-darkening shades"", ""Smoke alarm"", ""Dining table"", ""Smart lock"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""First aid kit"", ""Clothing storage"", ""Iron"", ""Bathtub"", ""Oven"", ""Private patio or balcony"", ""Hot water"", ""Books and reading material"", ""Microwave"", ""Cleaning products"", ""Park view"", ""Hangers"", ""Extra pillows and blankets"", ""Toaster"", ""Kitchen"", ""Outdoor furniture"", ""Self check-in"", ""Conditioner"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Garden view"", ""TV"", ""Shower gel"", ""Dishes and silverware"", ""Free driveway parking on premises \u2013 1 space"", ""Hair dryer"", ""Free street parking"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Blender"", ""Crib"", ""Exterior security cameras on property"", ""Cooking basics"", ""Baking sheet"", ""Children\u2019s dinnerware"", ""Stove"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""High chair"", ""Private entrance"", ""Hot water kettle"", ""Baby safety gates"", ""Backyard"", ""Coffee maker: drip coffee maker"", ""Carbon monoxide alarm"", ""Essentials""]",$189.00,2,28,2,2,28,28,2,28,,t,30,56,86,176,1733270400000,91,51,5,1674691200000,1732838400000,4.79,4.84,4.84,4.96,4.91,4.81,4.77,2022-012866STR,f,1,1,0,0,4.02,63.00
37236213,https://www.airbnb.com/rooms/37236213,20241204171216,1733270400000,city scrape,"Lovely Noe Valley Condo w/ Light, View & Parking!","Fabulous condo right in the heart of Noe Valley! Just around the corner from 24th Street shops and restaurants, as well as MUNI and the Silicon Valley bus stops, this apartment is in an excellent location, with all the amenities -- including high speed WiFi -- to make your stay in San Francisco convenient and luxurious.  Only a short walking distance to Dolores Park, the Mission District and the 24th Street BART station.  Decorated with unique warmth and charm -- this home is a true gem!","Noe Valley is one of San Francisco's most sought after neighborhoods for many reasons!  Is almost right in the center of San Francisco and enjoys lots of sunshine, charming homes, and a wonderful selection of shops, cafes and restaurants including a Farmer's Market every Saturday.  Ideally situated next to public transit and tech buses, it's also easy walking distance to the Mission, the Castro and Bernal Heights.",https://a0.muscache.com/pictures/8abe5a46-0ae1-4602-89fd-03fefc5ccd9b.jpg,10485472,https://www.airbnb.com/users/show/10485472,Drew And Tamar,1386374400000,"San Francisco, CA","We are a happy couple delighted to share our beautiful homes with guests around the world. We provide what we always search for ourselves on Airbnb -- dwellings that are in an excellent location with comfortable, charming interiors, and fully stocked kitchens and amenities.  Beauty is healing, and it is in that spirit that we are opening our homes to you, knowing that they will greatly enhance your visit. Enjoy!",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/42ab3729-018e-4de6-963a-f5970d9b1226.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/42ab3729-018e-4de6-963a-f5970d9b1226.jpg?aki_policy=profile_x_medium,L'Antiga Esquerra de l'Eixample,5,5,"['email', 'phone']",t,t,Neighborhood highlights,Noe Valley,,37.75043,-122.42609,Entire condo,Entire home/apt,4,2,2 baths,2,2,"[""Wifi"", ""42 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, HBO Max, Hulu, Netflix"", ""Heating"", ""Shampoo"", ""Bed linens"", ""Drying rack for clothing"", ""Wine glasses"", ""Room-darkening shades"", ""Smoke alarm"", ""Dining table"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""City skyline view"", ""First aid kit"", ""Clothing storage"", ""Iron"", ""Bathtub"", ""Oven"", ""Hot water"", ""Laundromat nearby"", ""Freezer"", ""Microwave"", ""Cleaning products"", ""Hangers"", ""Sound system"", ""Extra pillows and blankets"", ""Toaster"", ""Kitchen"", ""Self check-in"", ""Conditioner"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Dishes and silverware"", ""Hair dryer"", ""Lockbox"", ""Dedicated workspace"", ""Fire extinguisher"", ""Long term stays allowed"", ""Refrigerator"", ""Gas stove"", ""Blender"", ""Cooking basics"", ""Baking sheet"", ""Courtyard view"", ""Free parking on premises"", ""Portable fans"", ""Coffee maker"", ""Private entrance"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Essentials""]",$190.00,30,1125,30,30,1125,1125,30,1125,,t,0,0,1,218,1733270400000,18,4,1,1586908800000,1731888000000,5,5,5,5,5,5,5,,f,1,1,0,0,0.32,95.00
43054806,https://www.airbnb.com/rooms/43054806,20241204171216,1733270400000,city scrape,Mediterranean Revival Flat with Spectacular Views,"Elegant 1930's Spanish Mediterranean style apartment with a huge rooftop deck and sweeping city views.  Beautifully renovated,  new top of the line kitchen custom, wide plank mahogany floors,  exquisite lighting by Jonathan Browning,  paintings by renowned artist Charley Brown.  <br /><br />Sweeping views of San Francisco.  Located between Noe Valley and the Castro.  Easy access to US101 and 280.  Close to the Mission and Dolores Park.<br /><br />There is a video available showing the flat.","We are located on Collingwood Hill, which is right in the middle between Noe Valley and the Castro.  Liberty Hill is just across from the home.  Easy walking to bus transportation, Castro Muni.  Easy access to Freeways 101, and 280.  Dolores Park and the Mission is close by.",https://a0.muscache.com/pictures/a07e161d-3850-46ce-be64-01d29d898fb3.jpg,13694323,https://www.airbnb.com/users/show/13694323,Marco,1396137600000,"San Francisco, CA","One of the owners of Jonathan Browning Studios.  We are based out of San Francisco.  I have spent half of my life in Europe and the US, and have traveled extensively.  ",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/682033d9-2bb7-4703-9b48-a396571c70a3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/682033d9-2bb7-4703-9b48-a396571c70a3.jpg?aki_policy=profile_x_medium,Eureka Valley,1,2,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Castro/Upper Market,,37.75749,-122.43647,Entire condo,Entire home/apt,4,2,2 baths,3,3,"[""Heating"", ""Shampoo"", ""Bed linens"", ""Smoke alarm"", ""Smart lock"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""City skyline view"", ""First aid kit"", ""Iron"", ""Oven"", ""Private patio or balcony"", ""Hot water"", ""Indoor fireplace: wood-burning"", ""Microwave"", ""Fast wifi \u2013 440 Mbps"", ""Hangers"", ""Outdoor dining area"", ""Kitchen"", ""Outdoor furniture"", ""Self check-in"", ""Private entrance"", ""Free dryer \u2013 In unit"", ""Garden view"", ""Shower gel"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Pets allowed"", ""Long term stays allowed"", ""Refrigerator"", ""Exterior security cameras on property"", ""Cooking basics"", ""Baking sheet"", ""Courtyard view"", ""Free parking on premises"", ""Stove"", ""EV charger"", ""Coffee maker"", ""HDTV with Amazon Prime Video, Apple TV"", ""Backyard"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Essentials""]",$190.00,30,1125,30,30,1125,1125,30,1125,,t,8,13,21,114,1733270400000,15,4,0,1593475200000,1724284800000,5,4.93,4.93,5,5,4.93,4.93,,f,1,1,0,0,0.28,63.33
26303324,https://www.airbnb.com/rooms/26303324,20241204171216,1733270400000,city scrape,Bright and Airy on Top Floor with Private Entrance,"Experience San Francisco like a local in the charming Excelsior District! <br /><br />Four short blocks away is John McLaren Park, SF’s second-largest park, offering over 7 miles of scenic walking trails. <br /><br />A 10-min walk will take you to Mission St, bustling with a variety of restaurants and grocery stores, ensuring you have everything you need within easy reach.<br /><br />We are conveniently located just a 15-20 min car ride from San Francisco International Airport (SFO).",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjYzMDMzMjQ%3D/original/9ce5fbe1-3641-4b54-9601-92b9597a98a8.jpeg,9721401,https://www.airbnb.com/users/show/9721401,Mags,1383091200000,"San Francisco, CA",,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/cbca1acf-5881-479c-9981-81bd2c2d28ea.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cbca1acf-5881-479c-9981-81bd2c2d28ea.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Excelsior,,37.71902,-122.4304,Entire guest suite,Entire home/apt,5,1,1 bath,2,3,"[""Wifi"", ""Heating"", ""Shampoo"", ""Bed linens"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Iron"", ""Bathtub"", ""Hot water"", ""Laundromat nearby"", ""Kitchenette"", ""Freezer"", ""Mini fridge"", ""Books and reading material"", ""Microwave"", ""Cleaning products"", ""Hangers"", ""Extra pillows and blankets"", ""Toaster"", ""Clothing storage: closet"", ""Board games"", ""Self check-in"", ""Conditioner"", ""Body soap"", ""TV"", ""Shower gel"", ""Dishes and silverware"", ""Hair dryer"", ""Lockbox"", ""Dedicated workspace"", ""Long term stays allowed"", ""Exterior security cameras on property"", ""Portable fans"", ""Coffee maker"", ""Private entrance"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Essentials""]",$190.00,1,60,1,1,1125,1125,1,1125,,t,20,49,79,354,1733270400000,239,18,1,1530230400000,1732924800000,4.84,4.89,4.91,4.96,4.92,4.57,4.69,2024-000758STR,f,1,1,0,0,3.05,95.00
49563383,https://www.airbnb.com/rooms/49563383,20241204171216,1733270400000,city scrape,Blake & Sara's Sunset Home,Brilliant corner home 3 blocks from Ocean Beach & Golden Gate Park. Furnished & ready to accommodate your stay in SF's trendy Outer Sunset neighborhood. Street parking is abundant during daylight hours. *30 day minimum stay.,,https://a0.muscache.com/pictures/780ac110-7a54-4396-9ff7-d5d460767a73.jpg,23982718,https://www.airbnb.com/users/show/23982718,Blake & Sara,1416441600000,"San Francisco, CA","Sara and I love the surf & turf and will explore the globe to find the best of both.  We love our Ocean Beach Pad and hope you do too!  

Enjoy!",within an hour,90%,100%,t,https://a0.muscache.com/im/users/23982718/profile_pic/1430625823/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/23982718/profile_pic/1430625823/original.jpg?aki_policy=profile_x_medium,Outer Sunset,2,3,"['email', 'phone']",t,t,,Outer Sunset,,37.7595,-122.50489,Entire home,Entire home/apt,4,1,1 bath,2,2,"[""Wifi"", ""Kitchen"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Dryer"", ""Backyard"", ""Iron"", ""Essentials""]",$190.00,30,1125,30,30,1125,1125,30,1125,,t,25,55,85,298,1733270400000,8,4,0,1626048000000,1730332800000,5,4.63,5,5,5,5,4.88,,f,2,2,0,0,0.19,95.00
1016637356063563400,https://www.airbnb.com/rooms/1016637356063563355,20241204171216,1733270400000,city scrape,Sunny Rooms by Golden Gate Park,"Welcome to our newly remodeled guest suite in our home! This is a private unit on the penthouse floor of the building. We live on the floor below. Private space includes: 2 bedrooms (each with a queen bed), 2 bathrooms, 2 TVs, Wi-Fi, a living room, a small desks area, a patio, and a kitchen. We are 0.5 blocks from Golden Gate Park, 0.5 mi from museums, and 1.5 blocks from train to Castro/Mission/Downtown/the Embarcadero/transfer to Oakland.<br /><br />Designated parking is not provided.","We are located half a block away from Golden Gate Park, and an easy stroll to the California Academy of Sciences, the DeYoung Museum, the Botanical Garden, the Japanese Tea Garden, the Bison Paddock, Tartine Bakery, Arizmendi Bakery, and many other tourist destinations. The neighborhood is very walkable and we are lucky to be surrounded by great local restaurants and hikes.",https://a0.muscache.com/pictures/airflow/Hosting-1016637356063563355/original/86e9f342-f2cc-4e78-83d6-98819339280e.jpg,2872169,https://www.airbnb.com/users/show/2872169,Maximilian,1341705600000,"San Francisco, CA",I love traveling and used to do so a lot.  Now I settled down in San Francisco.  I hope you can enjoy the city from our lens.,within an hour,100%,100%,,https://a0.muscache.com/im/users/2872169/profile_pic/1438235877/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2872169/profile_pic/1438235877/original.jpg?aki_policy=profile_x_medium,Outer Sunset,10,12,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Outer Sunset,,37.76487,-122.47827,Entire rental unit,Entire home/apt,5,2,2 baths,2,3,"[""Heating"", ""Shampoo"", ""Coffee"", ""Bed linens"", ""Wine glasses"", ""Room-darkening shades"", ""Smoke alarm"", ""Dining table"", ""First aid kit"", ""Keypad"", ""Clothing storage"", ""Iron"", ""Private patio or balcony"", ""Hot water"", ""Fast wifi \u2013 194 Mbps"", ""Laundromat nearby"", ""Freezer"", ""38 inch HDTV with Amazon Prime Video, Netflix, premium cable, Chromecast"", ""Books and reading material"", ""Microwave"", ""Cleaning products"", ""Park view"", ""Hangers"", ""Toaster"", ""Kitchen"", ""Board games"", ""Self check-in"", ""Conditioner"", ""Shower gel"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Paid street parking off premises"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Exterior security cameras on property"", ""Cooking basics"", ""Free parking on premises"", ""Generic electric stove"", ""Portable fans"", ""Coffee maker"", ""Exercise equipment: yoga mat"", ""Private entrance"", ""Hot water kettle"", ""Noise decibel monitors on property"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Essentials""]",$190.00,4,30,4,4,1125,1125,4,1125,,t,25,35,35,55,1733270400000,21,21,0,1704067200000,1730592000000,4.9,4.95,4.86,5,4.95,4.76,4.71,2024-005577STR,f,7,4,3,0,1.86,95.00
48017416,https://www.airbnb.com/rooms/48017416,20241204171216,1733270400000,city scrape,Artists home in historical Bernal Heights,"Artist home! Fully furnished and  completely renovated 1907 home with vintage flair. In the city with a feel of the suburbs. Conveniently located near 280, 101 and Cortland. <br />Cortland has many cute coffee shops, restaurants and a neighborhood market, all walking distance as well as a public library and parks.",,https://a0.muscache.com/pictures/b09193f3-fb6b-4bed-8c04-a11b7e56a081.jpg,25550326,https://www.airbnb.com/users/show/25550326,Annaliese,1420243200000,"California, United States","Hi I love traveling!! I am an artist. I love meeting new people and exploring the world!! I love staying in Airbnb's so I can feel like a local and go to the supermarket and cook and really feel like I live somewhere while I am visiting a new place. I have met many friends while staying in Airbnb's around the world, so I am a big fan!! And I hope to become a host myself very soon.",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/13abdfff-969d-45b5-8fc7-955979bb03ab.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/13abdfff-969d-45b5-8fc7-955979bb03ab.jpg?aki_policy=profile_x_medium,Bernal Heights,1,2,"['email', 'phone']",t,t,,Bernal Heights,,37.73432,-122.41723,Entire home,Entire home/apt,4,2,2 baths,2,2,"[""Stainless steel oven"", ""Heating"", ""Shampoo"", ""Shared patio or balcony"", ""Coffee"", ""Bed linens"", ""Drying rack for clothing"", ""Wine glasses"", ""Room-darkening shades"", ""Smoke alarm"", ""Dining table"", ""Smart lock"", ""Dishwasher"", ""Exercise equipment: free weights, yoga mat"", ""First aid kit"", ""Rice maker"", ""Iron"", ""Bathtub"", ""Hot water"", ""Freezer"", ""Microwave"", ""Cleaning products"", ""Hangers"", ""Free dryer \u2013 In building"", ""Extra pillows and blankets"", ""Bay view"", ""Kitchen"", ""Toaster"", ""Board games"", ""Shared backyard \u2013 Fully fenced"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Outdoor furniture"", ""Self check-in"", ""Conditioner"", ""Fast wifi \u2013 469 Mbps"", ""Body soap"", ""Garden view"", ""Free driveway parking on premises \u2013 1 space"", ""Shower gel"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Long term stays allowed"", ""HDTV with Apple TV, Netflix, Amazon Prime Video, standard cable, Roku"", ""Refrigerator"", ""Gas stove"", ""Exterior security cameras on property"", ""Blender"", ""Cooking basics"", ""Baking sheet"", ""Coffee maker"", ""Private entrance"", ""Hot water kettle"", ""Luggage dropoff allowed"", ""Free washer \u2013 In building"", ""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""Essentials""]",$190.00,30,150,30,30,1125,1125,30,1125,,t,19,49,79,169,1733270400000,10,3,0,1636243200000,1725667200000,4.9,4.9,4.9,4.8,5,4.9,4.7,,f,1,1,0,0,0.27,95.00
